"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7650002","25006722514008352000000000M2","TAQUERIA EL CACHETON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","ROLANDO ARJONA","CALLE","CASA BATLLO","CIRCUITO","CASA MILA","AVENIDA","LA MORERA","0","SN",,,"0",,"FRACCIONAMIENTO","BARCELONA",,,,"80059","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6770","002",,,,"Fijo","24.83233036","-107.43246209","2019-11"
"3813086","25006722514003442001000000U6","TAQUERIA EL CAMALEON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","LEOPOLDO SANCHEZ CELIS","AVENIDA","AVENIDA DE LOS ÁLAMOS","AVENIDA","LUIS ECHEVERRÍA ÁLVAREZ",,"SN",,,,,"COLONIA","LOS MEZCALES",,,,"80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5626","010","6672381958",,,"Fijo","24.85556177","-107.39359851","2014-12"
"8248128","25006722513004921000000000U0","TAQUERIA EL CAPRICHO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CALLE DE LAS ESTEPAS","CALLE","LLANURAS","AVENIDA","AVENIDA DE LA SIERRA","CALLE","CALLE DE LA TUNDRA","2026",,,,"0",,"FRACCIONAMIENTO","PRADOS DEL SOL II",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6855","017","66772204597",,,"Fijo","24.75222944","-107.40924057","2019-11"
"8875425","25006722514012311000000000U2","TAQUERIA EL CHACHO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DE LOS EMPAQUES","CALLE","LICENCIADO ROSENDO RODRIGUEZ","CALLE","ARTICULO 93","ANDADOR","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","BARRANCOS",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4717","003",,,,"Fijo","24.75766218","-107.43486376","2019-11"
"8948219","25006722514011641000000000U3","TAQUERIA EL CHAGUAZO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","EL CAPULE","CALLE","QUINTA","CALLE","SEXTA","CALLE","NINGUNO","412","C",,,,,"COLONIA","EL BARRIO",,,,"80080","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6319","038",,,,"Fijo","24.80248871","-107.33545695","2019-11"
"3817232","25006722514001841000000000M1","TAQUERIA EL CHAMPION",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","RIO MOCORITO","AVENIDA","GENERAL NICOLAS BRAVO","AVENIDA","RODOLFO G. ROBLES","CALLE","RÍO HUMAYA","741",,,,,,"COLONIA","GUADALUPE",,,,"80220","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0288","037","6674503256","RIOS23_2003@HOTMAIL.COM",,"Fijo","24.79509543","-107.40083559","2014-12"
"3818154","25006722514004781000000000U6","TAQUERIA EL CHAPITO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CERRO NACORIBA","ANDADOR","NINGUNO","CALLE","CERRO DE LAS CUMBRES","CALLE","CERRO DEL PÚLPITO",,"SN",,,,,"COLONIA","LOMA LINDA",,,,"80177","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1892","057",,,,"Fijo","24.77768387","-107.40481073","2014-12"
"3816885","25006722514002431000000000U0","TAQUERIA EL CHAPO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","JESUS G. ANDRADE","CALLE","GENERAL JUAN JOSE RIOS","CALLE","GENERAL JOSE AGUILAR BARRAZA","AVENIDA","DOCTOR RUPERTO L. PALIZA",,"SN",,,,,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","038",,,,"Semifijo","24.80081522","-107.39160623","2014-12"
"3815535","25006722514002511000000000U9","TAQUERIA EL CHAPO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","CALLE","SANTO NIÑO","CALLEJON","SEGUNDO","CALLE","MIGUEL HIDALGO Y COSTILLA",,"SN",,,,,"COLONIA","EL BARRIO",,,,"80080","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1619","066",,,,"Fijo","24.80544076","-107.33577251","2014-12"
"3843433","25006722219009551000000000U4","TAQUERIA EL CHAPO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","ANDADOR","JUAN RULFO","ANDADOR","LUIS SPOTA","ANDADOR","NINGUNO","4499",,,,,,"COLONIA","INFONAVIT BARRANCOS",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4134","019",,,,"Fijo","24.75104754","-107.42874065","2010-07"
"3818487","25006722514004391000000000U4","TAQUERÍA EL CHAPOTACO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","REVOLUCION","CALLE","TIERRA Y LIBERTAD","BOULEVARD","PLAN DE AYALA","AVENIDA","FRAY ANDRÉS TELLO","0","SN",,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5467","005","6673228056",,,"Fijo","24.78914135","-107.36583497","2014-12"
"3813034","25006722514000921000000000U2","TAQUERÍA EL CHAVALÓN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PASEO DE LOS PINOS","CALLE","PASEO DE LA ALAMEDA","CALLE","PASEO DE GRANADOS","CALLE","PASEO ARANJUEZ",,"SN",,,,,"FRACCIONAMIENTO","ALAMEDA",,,,"80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6272","006","6677574697",,,"Fijo","24.86717002","-107.38642989","2014-12"
"3821394","25006722514006581000000000U8","TAQUERIA EL CHEKO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","EJERCITO DE OCCIDENTE","AVENIDA","JULIO JIMENEZ RUEDA","AVENIDA","JUAN LEDEZMA","CALLE","CÁNDIDO AVILÉS INZUNZA",,"SN",,,,,"FRACCIONAMIENTO","CHULA VISTA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","476A","034","6672003726",,,"Fijo","24.75608371","-107.41476555","2014-12"
"9382837","25006722514014011000000000U6","TAQUERIA EL CHILANGAZO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","DOCTOR ENRIQUE CABRERA","RETORNO","JACINTO LOPEZ 1","ANDADOR","RUBEN JARAMILLO","CALLE","NINGUNO","3035","B",,,,,"COLONIA","INFONAVIT HUMAYA",,,,,"25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","006","5575766679",,,"Fijo","24.82125037","-107.41631484","2021-11"
"3811387","25006722219012342000000000U3","TAQUERIA EL CHINO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","ANDADOR","NINGUNO","ANDADOR","NINGUNO","CALLE","NINGUNO","ANDADOR","NINGUNO",,"SN",,,,,"COLONIA","FOVISSTE HUMAYA",,,,"80029","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1572","035",,,,"Semifijo","24.83202018","-107.40843258","2010-07"
"3821369","25006722514001981000000000U5","TAQUERIA EL CHINO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MISION DOLORES ESTE","CALLE","MISION BALLEZA","BOULEVARD","BOULEVARD DE LA MARINA","CALLE","MISIÓN BALLEZA",,"SN",,,,,"FRACCIONAMIENTO","URBI VILLA DEL SOL",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6874","018",,,,"Fijo","24.7451632","-107.4168751","2014-12"
"3861427","25006722219011802000000000U7","TAQUERIA EL CHINO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PASEO DE LOS HIMALAYA","CALLE","EL CANALITO","BOULEVARD","ISLAS CICLADAS","CALLE","EL CANALITO",,"SN",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6380","040",,,,"Semifijo","24.75237715","-107.38285671","2010-07"
"3790242","25006722219009501000000000U2","TAQUERIA EL CHINO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ABELARDO MEDINA DIAZ","CALLE","FRAY ANDRES PEREZ DE RIVAS","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","JAIME TORRES BODET",,"SN",,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3460","041","6673400836",,,"Semifijo","24.80135281","-107.36793177","2010-07"
"9148324","25006722514013451000000000U5","TAQUERIA EL CHITO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","JOSEFA ORTIZ DE DOMINGUEZ","AVENIDA","ÁLVARO OBREGON","AVENIDA","AGUSTINA RAMIREZ","CALLE","MELCHOR OCAMPO","1546",,,,"0",,"COLONIA","GABRIEL LEYVA",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","041",,,,"Fijo","24.82108209","-107.39704365","2019-11"
"3815907","25006722514000021000000000U1","TAQUERÍA EL CHITO DE LA SNTE NOCHE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALEJANDRO QUIJANO","CALLE","LICENCIADO BENITO JUAREZ","CALLE","MARIANO ESCOBEDO","AVENIDA","FLORENTINO ARCINTEGA LEDEZMA",,"SN",,,,,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","017A","049",,,,"Semifijo","24.80621374","-107.37266243","2010-07"
"7188440","25006722514010451000000000U8","TAQUERIA EL CHOCHE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE HILARIO MEDINA","CALLE","CONSTITUYENTE FELIX PALAVICINI","CALLEJON","CONSTITUYENTE ESTEBAN BACA CALDERON","AVENIDA","GENERAL CRUZ MEDINA",,"SN",,,,,"COLONIA","GUSTAVO DIAZ ORDAZ",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3672","016","6871329328",,,"Fijo","24.77371137","-107.42789867","2019-11"
"3787613","25006722514001851000000000U0","TAQUERIA EL CHOCHI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","GENERAL AQUILES SERDAN","AVENIDA","GENERAL RAMON CORONA","CALLE","GENERAL FRANCISCO VILLA","312","2",,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3418","004",,,,"Fijo","24.80471572","-107.39057204","2010-07"
"3812802","25006722514002331000000000U2","TAQUERIA EL CHUCKY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","PLUTON","PRIVADA","NINGUNO","PRIVADA","UNIVERSITARIOS",,"SN",,,,,"COLONIA","OBRERO CAMPESINO",,,,"80013","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6287","009",,,,"Semifijo","24.82959715","-107.37647048","2014-12"
"3846049","25006722219010061000000000U1","TAQUERIA EL CHUY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PRESIDENTE LUIS ECHEVERRIA ALVAREZ","CALLE","PRESIDENTE MANUEL DE LA PEÑA","CALLE","PRESIDENTE IGNACIO COMONFORT","AVENIDA","PRESIDENTE MIGUEL DE LA MADRID HURTADO",,"SN",,,,,"COLONIA","LAZARO CARDENAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3884","034",,,,"Fijo","24.76612905","-107.38176789","2010-07"
"3822010","25006722514003301000000000U4","TAQUERÍA EL COMPA CHUY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","MUNICIPIO LIBRE","ANDADOR","NINGUNO","AVENIDA","ARTICULO 112","AVENIDA","ARTÍCULO 112","5231","A",,,,,"FRACCIONAMIENTO","BARRANCOS",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4098","014",,,,"Fijo","24.7551918","-107.43771727","2014-12"
"8056678","25006722514012011000000000U8","TAQUERIA EL COMPA CHUY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","SOCORRO ASTOL","CERRADA","GRACIANO GOMEZ","CERRADA","PLAN DE TUXTEPEC","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LA AMISTAD",,,,"80249","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5490","006","6671754581",,,"Fijo","24.79090838","-107.35267615","2019-11"
"3815835","25006722514004171000000000U0","TAQUERIA EL COMPA RAMON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","CALLE","CALLE AL BARRIO","CALZADA","CALZADA DE LA LUNA","CALLE","FOBOS","0","SN",,,"0",,"COLONIA","VILLA SATELITE",,,,"80088","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1619","009",,,,"Semifijo","24.80301838","-107.35363537","2014-12"
"7649691","25006722514008261000000000U5","TAQUERIA EL COMPADRE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","MEXICO 68","CALLE","22 DE DICIEMBRE","CALLE","MONTE TAURO","CALLE","MONTE ALEGRE","0","SN",,,"0",,"FRACCIONAMIENTO","MONTEBELLO",,,,"80227","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3920","022","6671057545",,,"Semifijo","24.78329672","-107.38134796","2019-11"
"3818315","25006466212003111010000000U8","TAQUERIA EL COMPADRE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","MEXICO 68","AVENIDA","PATRIA","CALLE","FAISAN","AVENIDA","MÉXICO 68","1345",,,,,,"COLONIA","RAFAEL BUELNA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3530","046","6671329811",,,"Fijo","24.78358277","-107.37527892","2014-12"
"9054874","25006722514013201000000000U4","TAQUERIA EL COMPADRE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","JESUS KUMATE RODRIGUEZ","CALLE","NINGUNO","BOULEVARD","JESUS CUMATE","AVENIDA","AVENIDA DE LOS BRASILES",,"SN",,,,,"COLONIA","SAN RAFAEL",,,,"80150","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3899","015","6671871942","TACOCOMPADRE7@GMAIL.COM",,"Semifijo","24.77270029","-107.44631267","2019-11"
"3849313","25006722212010301000000000U6","TAQUERIA EL COPAL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","ANDADOR","JOSE FELIPE VALLE","CALLE","TAMARINDO","ANDADOR","PONIENTE","2548",,,,,"A","COLONIA","IGNACIO ALLENDE",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0038","062","6671013232",,,"Fijo","24.8347722","-107.39450886","2010-07"
"3850539","25006722219004891001000000U9","TAQUERIA EL CREPECILLO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","VENUSTIANO CARRANZA","CALLE","CRISTOBAL COLON","CALLE","MARIANO ESCOBEDO","PRIVADA","CUAUHTÉMOC",,"SN",,,,,"COLONIA","LAS VEGAS",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","017A","044",,,,"Fijo","24.80714519","-107.38361142","2010-07"
"3809173","25006722514000751011000000U3","TAQUERIA EL CUATE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","BLVD. LA NAVIDAD","CALLE","CALLE ALCATRAZ","AVENIDA","AV. MARGARITA","BOULEVARD","BLVD. LA NAVIDAD","3662",,,,,,"FRACCIONAMIENTO","TERRANOVA",,,,"80143","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6412","006","6673499700",,,"Fijo","24.76696746","-107.45556426","2014-12"
"7928083","25006722514009841000000000U3","TAQUERIA EL CUATE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE ALFONSO CRAVIOTO","AVENIDA","CONSTITUYENTE ANDRES MAGALLON","AVENIDA","CONSTITUYENTE EMILIANO GARCIA","AVENIDA","CONSTITUYENTE RAFAEL MARTÍNEZ ESCOBAR","1750",,,,,,"COLONIA","LIBERTAD",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3649","012",,,,"Semifijo","24.77945017","-107.4165336","2019-11"
"3813386","25006722514003001000000000U0","TAQUERIA EL DORADITO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","CALIFORNIA","CALLE","SAN BERNANDINO","CALLE","HACIENDA","CALLE","TOPANGA",,"SN",,,,,"FRACCIONAMIENTO","LOS ANGELES",,,,"80014","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","743A","020",,,,"Fijo","24.84552238","-107.35803799","2014-12"
"7928169","25006722514009853000000000S8","TAQUERIA EL FILI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","BOULEVARD","ROTARISMO","BOULEVARD","HERMILA GALINDO DE TOPETE","BOULEVARD","ENRIQUE FELIX CASTRO","BOULEVARD","ALFONSO ZARAGOZA MAYTORENA","1808",,,,,,"AMPLIACION","HUMAYA",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","046",,"OSIELFILI@GMAIL.COM",,"Fijo","24.82063484","-107.40817326","2019-11"
"3842846","25006722219001601000000000U5","TAQUERIA EL FOCO TACOS DE CABEZA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","ANDADOR","ENRIQUE PEREZ ARCE","CALZADA","CALZADA DE LAS TORRES","ANDADOR","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","FRACCIONAMIENTO BARRANCOS",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","202A","019","6672530499",,,"Fijo","24.75389955","-107.42911538","2010-07"
"3808892","25006722513000661010000000U6","TAQUERIA EL GOLFO MODULO 11",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","JUAN M. ZAMBADA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN","CENTRO PENITENCIARIO AGUARUTO","1",,"MODULO","COLONIA","AGUARUTO CENTRO",,"CENTRO PENITENCIARIO AGUARUTO","MODULO","80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3066","001",,,,"Fijo","24.77447926","-107.4980445","2014-12"
"7389988","25006722514011401000000000U2","TAQUERIA EL GORDITO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PLAN DE GUADALUPE","AVENIDA","MARINA NACIONAL","CALZADA","HEROICO COLEGIO MILITAR","CALLE","LICENCIADO JOSÉ VASCONCELOS","1493","A",,,,,"COLONIA","EMILIANO ZAPATA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","355A","033","6611121603",,,"Fijo","24.79111948","-107.37265366","2019-11"
"9015936","25006722514009361000000000U2","TAQUERIA EL GUASIMA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLEJON","LOMA DE RODRIGUERA","CALLE","CUARTA SUR","CALLE","SEXTA SUR",,"SN",,,,,"COLONIA","LOMA DE RODRIGUERA",,,,"80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3047","002",,,,"Fijo","24.8684365","-107.39320271","2019-11"
"9427219","25006722514014061000000000U1","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","JARDIN DE LAS ORQUIDEAS","CALLE","JARDIN OBELISCO","CALLE","JARDIN DE LAS MARGARITAS","CALLE","JARDÍN OBELISCO",,"SN",,,,,"COLONIA","LOS LAURELES",,,,"80247","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4469","009",,,,"Fijo","24.8336054","-107.430863","2023-11"
"3790539","25006722219005951001000000U0","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","REVOLUCION","CALLE","JUSTICIA","CALLE","PLAN DE GUADALUPE","AVENIDA","ANENECUILCO",,"SN",,,,,"COLONIA","EMILIANO ZAPATA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3475","009",,,,"Fijo","24.79172677","-107.36595568","2010-07"
"3841078","25006722219003881001000000U1","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","CALLE","COMANDANTE ASCENSION CORREA","AVENIDA","CORNETA FRANCISCO RAMIREZ","AVENIDA","BATALLA DE PUEBLA","CALLE","COMANDANTE FERNANDO RAMÍREZ","3328",,,,"0",,"COLONIA","211 DE MARZO",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3723","024","6677188587",,,"Fijo","24.77902427","-107.36125765","2010-07"
"3810451","25006722514006541000000000U2","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","VILLAS DEL RIO","BOULEVARD","LIRIOS","CALLE","JOSE ANTONIO MALACON DIAZ","CALLE","NINGUNO","2865",,,,,,"COLONIA","VILLAS DEL RIO",,,,"80050","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6662","002",,,,"Fijo","24.80532823","-107.44320282","2014-12"
"3812399","25006722514001531000000000U8","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PROFESORA VELINA LEON DE MEDINA","AVENIDA","REY GASPAR","AVENIDA","REY BALTAZAR","CALLE","PROFESOR TRINIDAD DÓRAME",,"SN",,,,,"COLONIA","VICENTE LOMBARDO TOLEDANO",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0019","008",,,,"Semifijo","24.84573948","-107.39146854","2014-12"
"3821142","25006722514004582001000000U8","TAQUERÍA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","AVENIDA","GENERAL BENJAMIN HILL","CALLE","CONSTITUYENTE RAFAEL MARTINEZ ESCOBAR","CALLE","GENERAL GUILLERMO LAVEAGA","AVENIDA","GENERAL MACARIO GAXIOLA",,"SN",,,,,"COLONIA","FERROCARILERA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2335","006","6673056798",,,"Fijo","24.76572424","-107.43227367","2014-12"
"7188201","25006722514010391000000000U6","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","ARTICULO 27","CALLE","MANUEL GUTIERREZ NAJERA","AVENIDA","CONSTITUYENTE SEBASTIÁN ALLENDE","2935",,,,"0",,"COLONIA","FELIPE ANGELES",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6408","016","6677919927",,,"Fijo","24.76255003","-107.41307408","2019-11"
"3820992","25006722514002981000000000U4","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","LICENCIADO ROSENDO RODRIGUEZ","AVENIDA","CONSTITUYENTE HILARIO MEDINA","AVENIDA","CONSTITUYENTE ALFONSO CABRERA","CALLE","GENERAL CRUZ GÁLVEZ","3698",,,,,,"COLONIA","ESTHELA ORTIZ DE TOLEDO",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1746","058",,,,"Fijo","24.76060371","-107.42235757","2014-12"
"3846912","25006722212010682000000000U9","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","DIAMANTE","BOULEVARD","SALVADOR ALVARADO","ANDADOR","CAPULE","CALLE","MEDIA LUNA","2773",,,,,,"COLONIA","TULIPANES",,,,"80025","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","558A","015",,,,"Fijo","24.83052723","-107.41807884","2010-07"
"3849657","25006722219004291000000000U2","TAQUERIA EL GUERO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","UNIVERSITARIOS","AVENIDA","SOCRATES","CALZADA","CALZADA DE LAS AMERICAS","CALLE","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","FOVISSSTE CHAPULTEPEC",,,,"80040","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","330A","023","6672511824","MOSIAH_CERVANTES@HOTMAIL.COM",,"Fijo","24.82892264","-107.38179929","2010-07"
"3784922","25006722212008511001000000U4","TAQUERIA EL GUERO DE LA BRAVO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL NICOLAS BRAVO","CALLE","RIO AGUANAVAL","CALLE","RIO ACAPONETA","AVENIDA","RÍO BATACUDEA","1001",,,,,,"COLONIA","POPULAR",,,,"80120","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4238","017",,,,"Fijo","24.79033524","-107.40064528","2010-07"
"3841144","25006722219009471000000000U5","TAQUERIA EL GUT",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","HEROICO COLEGIO MILITAR","BOULEVARD","SAN ANGEL",,"NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","ESTRELLA NUEVA GALICIA",,,,"80280","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3738","034","6672725123",,,"Semifijo","24.76871103","-107.36318505","2010-07"
"8418027","25006722514012471000000000U4","TAQUERIA EL HUESITOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LOMA DE RODRIGUERA",,,,"80319","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3047","006",,,,"Fijo","24.86942097","-107.3934686","2019-11"
